"","Cost_NoTrt","Cost_Trt","QALY_NoTrt","QALY_Trt","ICER","inc_cost","inc_QALY"
"250",95174.7743277299,95488.2693330178,18.6323481913262,19.2419445821055,514.266504903517,313.495005287899,0.609596390779359
"251",78205.2063005356,78472.3911254423,17.9612380515978,18.520616060961,477.646279321755,267.184824906697,0.559378009363105
"252",109642.218273682,110010.858707572,18.5469982167442,19.0914488934371,677.086923887091,368.640433890265,0.544450676692936
"253",125613.533477282,126107.643752283,19.5225411729692,20.3559935108939,592.847668088132,494.110275001309,0.833452337924783
"254",92561.8531857504,92857.5674296636,19.1807935754961,19.7178434766508,550.627126599286,295.714243913215,0.537049901154649
"255",103908.143679704,104268.370296773,17.1951424530409,17.751331539887,647.669336900192,360.226617068751,0.556189086846121
"256",101717.911654597,102073.201062635,18.8137277661178,19.4568003640738,552.487245091395,355.289408038472,0.643072597955992
"257",81671.3838532024,81951.208561214,16.6045076702276,17.1819130250391,484.624372946741,279.824708011598,0.577405354811468
"258",93721.3476636105,94043.4754764665,19.886160456684,20.6033191885077,449.17226628036,322.127812855979,0.717158731823652
"259",121466.606677255,121910.887358172,18.7568842892855,19.4506745382939,640.367433171308,444.280680916854,0.693790249008497
"260",89946.2317439877,90253.6724329184,18.9384618486498,19.4949069995241,552.508523881676,307.44068893067,0.556445150874289
"261",85012.3800007445,85312.1011803064,17.3098367805831,17.9131843748468,496.763693783687,299.721179561922,0.603347594263671
"262",96441.2832205415,96813.7133258638,18.9519107805477,19.6811158906221,510.734360164152,372.430105322259,0.729205110074361
"263",131557.984939348,132036.028006178,19.64128167148,20.4336701448617,603.293817222046,478.043066829152,0.792388473381628
"264",85437.7285467449,85715.9672110644,17.8033164291182,18.3527788229891,506.383453031771,278.238664319462,0.549462393870925
"265",130885.624963054,131304.516081245,19.9140659238214,20.4803304925117,739.744531712107,418.891118190993,0.56626456869034
"266",106040.51282817,106452.169106455,16.9136557228922,17.6016179303786,598.370482862086,411.656278284485,0.687962207486368
"267",68974.0440373263,69210.6643585033,18.586190630886,19.1012913345364,459.367109189023,236.620321177077,0.515100703650315
"268",87463.0467204225,87755.655371732,18.5116965539395,18.9321878895221,695.873200107943,292.608651309507,0.420491335582572
"269",100419.264730332,100754.86800601,17.2646107030939,17.9007269111235,527.581708250316,335.60327567799,0.636116208029637
"270",91668.9478926563,91972.5688304066,18.8017817522919,19.3730433335212,531.491960472677,303.620937750267,0.571261581229273
"271",85289.9135696335,85615.7812111785,17.9958621486871,18.5806954580606,557.197472035385,325.867641544959,0.584833309373423
"272",122817.881476639,123220.944264707,19.0910051448309,19.8697562835915,517.575857043341,403.062788067531,0.778751138760668
"273",108406.919226796,108760.275253319,18.4313853428025,18.9872979727815,635.63230527149,353.356026523092,0.555912629979005
"274",99910.9534717979,100259.334949607,18.3342297603592,19.1015709081448,454.01120324976,348.381477809191,0.767341147785597
"275",78306.5546511828,78558.3598010011,17.9776726566284,18.4704837504808,510.956739731381,251.805149818276,0.492811093852396
"276",78591.0969064196,78869.8953867133,17.5879642732058,18.2755824266055,405.455380890149,278.798480293641,0.687618153399661
"277",99684.3857804313,100041.093432945,17.1567203347963,17.7113992875718,643.088494216021,356.707652513665,0.554678952775422
"278",71571.2149941542,71812.9556365517,17.9023646394916,18.346513084688,544.278934243526,241.740642397432,0.444148445196429
"279",114486.95014393,114891.684367204,18.4144841307389,18.9945988628305,697.679615572722,404.734223273699,0.580114732091541
"280",111035.898548157,111377.378764419,19.3585032798065,19.8457622612091,700.81872124414,341.480216261305,0.487258981402618
"281",87919.9861730028,88234.9039646515,18.7912692062786,19.5094290904938,438.506520024848,314.917791648681,0.718159884215257
"282",94939.1802146587,95208.4725996523,20.8755071538558,21.2424075080243,733.965999035231,269.292384993663,0.3669003541685
"283",99377.5883194452,99741.268901555,17.3801417732065,18.095808530487,508.170287930839,363.680582109751,0.715666757280481
"284",99693.8341808307,100032.635323882,18.5415840362364,19.0833795585612,625.33027515188,338.801143051431,0.541795522324811
"285",80671.0352348012,80958.7053730309,18.8282946533709,19.2030392984373,767.643092481781,287.670138229762,0.374744645066404
"286",126461.266413482,126938.44395276,18.8604837660093,19.6972652283796,570.253478042276,477.177539277982,0.836781462370329
"287",86609.5304466234,86943.3443792099,16.1569138147728,16.7603317809525,553.205160098103,333.81393258652,0.603417966179713
"288",87104.1078089895,87431.3127627121,16.9434292074533,17.3868245008297,737.953150632264,327.204953722656,0.443395293376433
"289",92968.268752277,93314.4089571788,17.3562067024101,17.9874139767962,548.378035152438,346.140204901792,0.631207274386131
"290",91370.1555492341,91711.7561038497,16.6330833019558,17.1684752232439,638.038306207128,341.600554615623,0.535391921288074
"291",128379.26600551,128819.833174352,18.6078713201004,19.3007292579892,635.869410957163,440.567168842303,0.692857937888732
"292",109590.93238598,110016.285170454,16.5882547551845,17.4997076307896,466.675563661214,425.352784473638,0.911452875605086
"293",117782.391214619,118217.302001307,17.3576636968801,18.0568932347748,621.985718734999,434.910786688153,0.699229537894663
"294",101833.664842188,102167.460981933,17.6400233292821,18.4449925269763,414.669456547037,333.796139744954,0.804969197694192
"295",90629.0182686462,90946.1063169398,16.9036639413359,17.4882463412156,542.418054937775,317.08804829359,0.584582399879675
"296",105372.711310275,105767.902068339,15.6116514750037,16.2716106982281,598.810872183216,395.190758064331,0.65995922322435
"297",85552.9820981766,85879.9681329831,17.6997298542007,18.3679570855633,489.333597105608,326.98603480657,0.668227231362575
"298",66819.2392078786,67079.8899298768,14.164891428771,14.7771944981767,425.689066447401,260.650721998201,0.612303069405725
"299",110786.710291236,111160.39895369,18.4491666968048,19.2036761237534,495.273682616366,373.688662453584,0.754509426948573
"300",120675.92555231,121063.034253813,21.2664831150307,21.8427736650762,671.724881610786,387.108701502759,0.576290550045545
"301",107750.66240103,108156.045389628,16.9463564173842,17.6714944371808,559.042523672141,405.382988597717,0.725138019796614
"302",111447.40646083,111801.281456689,18.4270579431437,19.0877903128763,535.579929286254,353.874995858525,0.6607323697326
"303",103441.659191319,103798.008180596,17.5227336000343,18.3348544205493,438.788146142632,356.348989277612,0.812120820515005
"304",68590.0215491946,68809.388767129,18.0639811275357,18.4314804881425,596.918638367807,219.367217934472,0.367499360606836
"305",109053.034248936,109473.691246178,16.1038722567181,16.8130237560694,593.183540648974,420.656997241735,0.709151499351304
"306",126258.853078181,126674.886690044,18.5025795041763,19.2036549405994,593.422034560809,416.033611862847,0.701075436423174
"307",135961.350393512,136400.22879861,19.2451319801924,20.0064806072797,576.448672111152,438.878405098105,0.761348627087269
"308",91280.4386870696,91608.0418678795,18.301544361917,19.0739320149333,424.143471908867,327.603180809892,0.772387653016342
"309",76949.7072544568,77231.3604885484,17.1374040560227,17.8320619659245,405.45602385992,281.653234091616,0.694657909901775
"310",81111.2215123903,81407.9010776347,18.0316296217505,18.6112226570736,511.875656130039,296.679565244413,0.5795930353231
"311",132317.182433469,132773.689579688,18.5848832659862,19.3067530588805,632.395413567309,456.507146219199,0.721869792894395
"312",113038.726615748,113396.161857414,20.4730415440603,21.0879162405623,581.313955021124,357.435241665982,0.614874696501985
"313",115288.862624947,115652.175712734,20.938178096132,21.6792587428155,490.247707065386,363.31308778713,0.741080646683521
"314",112186.694904922,112625.787723952,18.2719060358386,18.9868595874389,614.155728085042,439.092819030018,0.714953551600217
"315",106813.791955934,107173.213007965,18.4018246728036,18.9057867199271,713.190713631781,359.421052031394,0.503962047123572
"316",83672.528773441,83992.1793407837,17.7928787439643,18.4097004102664,518.222015868963,319.650567342702,0.616821666302052
"317",98696.5339546451,99037.9594715854,17.8993886187393,18.6420074721606,459.758751568559,341.42551694026,0.74261885342132
"318",84769.0667446325,85011.5120464868,19.9130071478033,20.4572229864369,445.494755284988,242.445301854284,0.544215838633587
"319",92358.1293700493,92703.366143389,15.9810292840958,16.7034635674038,477.879831171421,345.236773339682,0.722434283308019
"320",99160.4194556407,99511.1065699949,17.6925041319475,18.4071513241415,490.713625107166,350.687114354179,0.714647192194008
"321",75494.1995911767,75796.742384005,16.5162815977767,17.3233431291796,374.869549664159,302.542792828273,0.807061531402905
"322",105660.816690034,106056.362503917,18.7894783342118,19.5186964304839,542.42457216089,395.545813882345,0.729218096272049
"323",106722.079627005,107110.77377313,18.2333133437705,19.1134903889895,441.609046994365,388.694146125461,0.880177045218961
"324",106744.243146199,107120.124194596,18.3684365181166,19.0816366497754,527.034462994749,375.881048396579,0.713200131658798
"325",88591.8297000798,88916.1988324073,16.295756284241,17.0618877402378,423.385738555202,324.369132327571,0.766131455996785
"326",118861.861307176,119325.584184305,17.9558819963946,18.4699817294633,902.009566046097,463.722877129665,0.514099733068647
"327",104217.33777483,104572.831839627,17.9115129105129,18.4958591945272,608.361984189676,355.494064796818,0.584346284014323
"328",103017.781615345,103379.218692796,18.1971382769475,18.9899652440369,455.883934898973,361.437077450726,0.792826967089383
"329",95343.0638057186,95702.730058579,17.5898759421145,18.1833363261434,606.049304283305,359.666252860421,0.593460384028905
"330",121923.085846549,122353.799648561,19.8958949542407,20.6259875188096,589.944101493844,430.713802011916,0.730092564568867
"331",95121.0332128159,95460.6448570192,18.9427565280861,19.7926237048406,399.605554246989,339.611644203309,0.849867176754508
"332",100440.827480768,100779.671039069,19.1620291877194,19.4635255818006,1123.8726729521,338.843558301509,0.301496394081244
"333",97401.4968552752,97749.0593946725,17.3044161598254,17.7580047288518,766.250657822597,347.562539397244,0.453588569026341
"334",118364.777921401,118793.505311013,19.2562873563041,19.9592388420113,609.89612843721,428.727389611973,0.702951485707146
"335",98275.7783846005,98591.8675128716,19.3963483482139,19.9012547031414,626.035155204973,316.089128271036,0.504906354927535
"336",107130.448197899,107538.599888872,17.5076707956569,18.2138173420158,577.998565704869,408.151690972896,0.706146546358909
"337",122853.855743163,123308.337033693,19.0250172934282,19.9801575529884,475.826755266198,454.481290530661,0.955140259560235
"338",78266.9355732756,78519.7142929843,17.5503421593264,17.9778861692351,591.234384882748,252.778719708716,0.427544009908772
"339",76555.2095837694,76844.6691491752,15.9782401443428,16.4865695987714,569.432998391178,289.459565405807,0.50832945442856
"340",116244.12810872,116655.944803112,17.2027614208046,17.7738217009185,721.143999561393,411.816694391993,0.571060280113908
"341",111082.248309827,111487.087132893,18.4527614302591,19.1128941177807,613.268863546136,404.838823066049,0.660132687521635
"342",84923.5200598813,85239.6704073282,18.0743573218869,18.8336158822189,416.393523846063,316.150347446906,0.759258560331943
"343",91343.8374946613,91669.1749715684,17.3844191043692,17.9895461386273,537.635006351887,325.337476907065,0.605127034258125
"344",102033.637172217,102400.261059456,18.6662907388483,19.275501099727,601.801792585677,366.623887238602,0.609210360878755
"345",86370.826853003,86689.0598116222,17.319039946679,17.9226115738085,527.249698818213,318.23295861925,0.603571627129504
"346",90479.7098645924,90782.2319278627,17.9832450779921,18.5997064746791,490.739671447651,302.522063270342,0.616461396687008
"347",98728.7410677168,99081.4142998421,17.4394512340593,18.0028277097696,625.999216031782,352.67323212538,0.563376475710275
"348",89958.7818800829,90294.2321839093,16.5299126413163,17.200756436987,500.042343674167,335.450303826437,0.670843795670674
"349",101441.181527125,101811.157948987,15.9536934522551,16.5757987363516,594.716732552168,369.976421861342,0.622105284096556
"350",112850.224610152,113245.182021563,17.5505725506802,18.2199066799051,590.075112213467,394.957411410665,0.669334129224865
"351",89992.7550231043,90284.1825115901,19.1101529006873,19.6804323640986,511.0257464693,291.427488485846,0.57027946341125
"352",96139.7839927227,96552.8433574106,15.9044443775147,16.6379991405563,563.092744398838,413.059364687928,0.733554763041589
"353",63415.2327222671,63638.5885705001,15.3240610229073,15.8986014329248,388.755680781755,223.35584823299,0.574540410017521
"354",120638.818334061,121024.780420292,19.5939443065827,20.3855958341931,487.540379536106,385.962086231506,0.791651527610387
"355",103613.941356192,104015.560647965,17.7033178779028,18.3530624146422,618.118766782687,401.61929177311,0.649744536739341
"356",100078.732046954,100486.38260766,18.0079900552882,18.6548184001935,630.22989625767,407.650560706184,0.646828344905295
"357",111962.953281638,112370.46346453,19.4218575740392,20.1569964287663,554.330899898836,407.510182891478,0.735138854727108
"358",122233.38329985,122654.081628898,19.178090356981,19.8527629047282,623.559281391793,420.698329048028,0.674672547747221
"359",125156.503307209,125608.889317529,17.442853162709,18.1666987490716,624.975849604342,452.386010319315,0.723845586362593
"360",79295.5717100793,79617.1157028786,16.3709281003931,17.0329920567945,485.669080290907,321.543992799241,0.662063956401429
"361",94399.3054871439,94704.8811539572,18.3355332731716,18.7997685526285,658.234477937219,305.575666813354,0.464235279456904
"362",96592.4778685518,96949.8434214424,17.4890708383571,18.2121483989215,494.228520397785,357.365552890551,0.723077560564334
"363",109959.884336756,110382.512220607,16.1281106146025,16.7280444838653,704.457450235752,422.627883850975,0.599933869262848
"364",119499.739255051,119930.316825564,19.3611441230772,20.0530826515541,622.277200637303,430.577570513691,0.691938528476886
"365",86359.9488674886,86661.4879431879,17.7161109238423,18.3273780170149,493.301666435606,301.539075699286,0.611267093172586
"366",122408.208317129,122796.436408639,19.4744949351168,20.0722489368147,649.478030104976,388.228091510115,0.597754001697894
"367",97741.6241703226,98079.6997742549,18.9590071263215,19.6954542005343,459.063000954475,338.075603932273,0.736447074212805
"368",117071.817051905,117500.706812545,18.8511259340268,19.5091111894459,651.822753030093,428.889760640435,0.657985255419021
"369",88227.184466269,88500.2730301846,16.7610591138449,17.3696403814299,448.729822065091,273.088563915575,0.608581267585024
"370",101483.743441231,101796.784278463,18.4921260330702,18.8792120596919,808.711283030195,313.0408372323,0.387086026621706
"371",108228.161634537,108590.789633009,18.6229091320802,19.3755806746477,481.787842323132,362.627998471638,0.752671542567541
"372",108752.163785305,109193.485622967,17.3365753471106,17.8750579989011,819.565562966136,441.321837662166,0.538482651790485
"373",143158.158046871,143651.781841696,17.1702339408921,17.8089598143997,772.825738393022,493.623794824263,0.638725873507632
"374",82058.1006624251,82337.9808379262,18.0549595631644,18.650348441474,470.079616360522,279.880175501108,0.59538887830962
"375",97422.3638542843,97736.2953405045,19.7036685294035,20.2759419696351,548.569030380261,313.93148622023,0.572273440231609
"376",97058.7128783289,97395.7637158601,16.2736646420635,16.7798281476327,665.893202142532,337.050837531177,0.506163505569219
"377",82438.0670810342,82743.428684249,17.2838594740145,17.9574535435237,453.331786957795,305.361603214784,0.67359406950921
"378",109393.292297038,109770.304099223,16.7789657429989,17.3397326265303,672.314669886184,377.011802184556,0.560766883531457
"379",138011.381374087,138478.554224934,19.4299594742916,20.1234342906431,673.66952603265,467.172850847128,0.69347481635155
"380",86722.9755185807,87057.3694481621,16.4966980638248,17.1798811395224,489.464598109372,334.393929581434,0.683183075697567
"381",80864.8162225419,81156.6154179594,15.7632002615699,16.3054241438458,538.152606249472,291.799195417479,0.542223882275895
"382",82753.2396343294,83059.9626924825,15.2097384078198,15.8268337220588,497.043246117308,306.723058153118,0.617095314238972
"383",122191.052189574,122575.525607204,18.8542814359128,19.5104327985199,585.952326765631,384.47341763007,0.656151362607101
"384",97554.5909964633,97916.9046114438,18.4143815107842,19.0518173381024,568.392298413591,362.31361498055,0.637435827318182
"385",103721.710910166,104095.076524184,17.7366047643338,18.3223866517208,637.37992255857,373.365614018941,0.585781887387004
"386",99371.7797236085,99742.4437304747,16.6913458277826,17.4308544959355,501.230104296081,370.664006866136,0.739508668152904
"387",76695.0694842479,76940.1383669904,19.7538289669568,20.2408738367804,503.175165013635,245.068882742577,0.487044869823684
"388",98105.7836343645,98459.1625111107,17.5055922204348,18.3510478465487,417.974481251715,353.378876746268,0.845455626113822
"389",119851.22139171,120283.48839998,20.2041200127025,20.957762135881,573.570657710417,432.267008269715,0.753642123178409
"390",85146.7682975408,85480.5202232998,16.8169314130804,17.327379212227,653.841443369972,333.751925759032,0.51044779914659
"391",69834.0047677383,70115.5671174395,15.8821357102686,16.4816243699191,469.670852264891,281.562349701198,0.599488659650524
"392",170056.716020859,170629.136697938,18.7879082266525,19.5425744461866,758.508413736265,572.42067707915,0.754666219534094
"393",107254.023685092,107659.361726898,17.5344957325057,18.2535329467145,563.723314726306,405.338041805328,0.719037214208754
"394",80480.0645299315,80806.4592505956,16.7143320424273,17.5121280596444,409.120519055282,326.394720664073,0.797796017217042
"395",106738.729985798,107068.23437522,18.7311894638239,19.3003319359624,578.948867027673,329.504389421912,0.569142472138498
"396",101923.564648435,102243.910168579,16.9543394892484,17.552211751256,535.80930325937,320.345520144372,0.597872262007556
"397",99565.6707274891,99974.2202523533,17.3062398328079,18.0822700061115,526.460876031464,408.549524864211,0.776030173303504
"398",108501.538887304,108839.046453642,20.0752992373168,20.6587882461849,578.430032457392,337.507566338129,0.583489008868138
"399",128834.538124203,129226.433600318,18.6840191075255,19.2046562909784,752.722795394725,391.895476115096,0.520637183452891
"400",63058.0885156674,63284.941921518,16.0344922172219,16.5724277470569,421.711140590104,226.853405850663,0.537935529835007
"401",115701.523488631,116076.247822031,18.2626225561794,18.8914079298601,595.949506914665,374.724333400198,0.628785373680753
"402",100009.842145533,100373.284422755,17.3690911406942,18.0148177182519,562.842369903992,363.442277222537,0.645726577557642
"403",82607.1178443083,82905.4558587106,16.0928121588376,16.7723883854879,439.005960924857,298.33801440231,0.679576226650315
"404",116576.634431782,116974.375025251,17.1260988234737,17.7666451879017,620.939584637618,397.740593469061,0.640546364428005
"405",119620.730410821,120058.973673385,18.5928848993015,19.3419421801181,585.05974614699,438.243262564079,0.74905728081654
"406",86573.869201476,86890.1075119914,16.8840409584747,17.4574148684195,551.539414386417,316.2383105154,0.573373909944792
"407",94885.422016349,95205.2238160219,17.7105757152404,18.2603770912341,581.667877958575,319.801799672961,0.549801375993702
"408",102213.835373989,102562.777841154,18.7823437334508,19.4170227817193,549.793581680237,348.942467164961,0.634679048268534
"409",104048.29288919,104455.831363191,18.9725520171286,19.4138794947854,923.437797629251,407.53847400067,0.441327477656802
"410",84240.3293243494,84571.7022848804,15.401998148559,16.0824347917014,487.000463409217,331.372960530964,0.680436643142405
"411",69438.3106300071,69717.7440841075,14.4764377358955,15.0394695825851,496.301329566735,279.433454100465,0.563031846689604
"412",74835.4704301506,75089.2824385961,18.4233088281879,19.0188141597905,426.212822918717,253.812008445486,0.595505331602588
"413",109592.326463897,109952.357840505,18.430182852243,18.8896996343176,783.499951802667,360.031376607978,0.459516782074616
"414",80376.0896496919,80652.4059447875,17.8386553617278,18.37607779669,514.151023700869,276.316295095603,0.537422434962149
"415",103011.680161728,103360.345162547,20.4820055168646,21.2419336793779,458.813106314676,348.665000818728,0.759928162513294
"416",100979.055058531,101287.860150713,19.5378850807289,20.0886349633691,560.6993336096,308.805092181938,0.550749882640222
"417",85017.6209050846,85332.4442582974,16.4109486337097,17.0336652337229,505.564414383881,314.823353212807,0.622716600013224
"418",120083.505340556,120469.645816783,18.3926469455274,19.0059399569738,629.618255906152,386.140476226297,0.613293011446373
"419",106664.16613148,107048.204706054,16.207839232282,16.8477232930397,600.168996426296,384.038574574137,0.639884060757709
"420",104947.626701636,105297.539343222,18.6678185360419,19.1667309239439,701.350878573591,349.912641586357,0.49891238790206
"421",106539.435057965,106902.234309668,20.2549142260269,20.7325067836495,759.641761398703,362.799251703327,0.477592557622579
"422",71315.3701022679,71568.5198016977,16.9941537579655,17.4981756165722,502.259366547265,253.149699429763,0.504021858606674
"423",127328.789211291,127819.370587681,20.4544507088529,21.3363033039255,556.30768581016,490.581376390546,0.881852595072644
"424",107045.040327531,107439.209441115,17.9716593707383,18.6621798793083,570.828974218545,394.169113583863,0.690520508569968
"425",83152.7768759105,83407.8442078875,17.9253781815451,18.3625717723583,583.419650554568,255.067331976941,0.437193590813212
"426",77320.3307218731,77585.2472907776,18.3587682435204,18.8698332462482,518.361788599422,264.916568904562,0.511065002727822
"427",110981.886513971,111404.72498394,19.3138124428254,19.880552995843,746.088254524616,422.838469969181,0.566740553017553
"428",89938.8702156172,90261.8187525261,16.5998033054951,17.2840238691446,471.994783650431,322.948536908923,0.684220563649504
"429",115387.183289299,115771.320913652,18.6930953919344,19.4232495635705,526.104813578965,384.137624352486,0.730154171636048
"430",120085.865548278,120531.178965353,19.0476875838316,19.8739547701439,538.946026722818,445.313417074489,0.826267186312361
"431",103465.12537283,103828.289070298,16.856441780871,17.5218522659481,545.773932952339,363.163697468262,0.665410485077118
"432",117667.970481248,118060.807854471,17.1374185607988,17.86167436892,542.401412344169,392.837373223418,0.724255808121221
"433",94326.2208563306,94686.1728180398,18.4210421504004,19.0940996035793,534.801241720276,359.951961709143,0.673057453178863
"434",111604.118750304,112003.936024131,18.6361931961398,19.2929067965572,608.815278948272,399.817273827255,0.656713600417419
"435",101736.470063109,102122.803937693,14.8053241322105,15.5304553489961,532.777883011167,386.333874584365,0.725131216785639
"436",101405.495699471,101788.927796563,16.5105743639271,17.3406021162172,461.950936018814,383.432097092009,0.83002775229011
"437",127035.304402701,127506.171432996,18.4785442332529,19.3563909933903,536.388640565805,470.867030295209,0.877846760137423
"438",75039.4950753051,75303.3305846928,16.4341583724805,17.0233010058983,447.829599187373,263.835509387674,0.589142633417772
"439",93287.5718301919,93611.6320718727,16.721752035945,17.2619428162978,599.899615963748,324.06024168084,0.540190780352862
"440",91709.0627315834,92025.1138687554,17.4263590237569,18.0730154284237,488.746627870868,316.05113717202,0.646656404666846
"441",81342.2126684782,81598.2869045323,19.5283582983822,20.0124618203392,528.965860481556,256.074236054163,0.484103521957049
"442",120207.998091822,120599.473441991,19.763286939543,20.2908499816099,742.044682726324,391.47535016865,0.527563042066877
"443",79907.6984513482,80190.0077603549,16.9039997309814,17.4741783554147,495.1243293051,282.309309006669,0.570178624433353
"444",76410.1403823755,76694.3516746733,19.54019030388,20.0699988599048,536.441492055809,284.211292297841,0.529808556024733
"445",98790.8086495337,99155.5755011668,16.898374450552,17.5526001474239,557.555066053152,364.766851633074,0.654225696871887
"446",92327.2411522549,92667.3457150809,17.6434535200917,18.3210614856917,501.919369446689,340.104562826033,0.677607965600053
"447",114015.519055772,114406.47919176,18.0241703382111,18.6889812410984,588.077202539625,390.960135987829,0.664810902887339
"448",107060.499412165,107455.411125801,17.8981626497827,18.556655575054,599.720511002712,394.91171363536,0.658492925271275
"449",130508.694150449,130960.053157768,20.2778285759818,20.9407155527786,680.898890939698,451.359007319377,0.662886976796898
"450",117453.135491344,117881.208017615,19.3724947686508,19.9854335371256,698.393621497572,428.072526271324,0.612938768474724
"451",144393.786665384,144932.239999521,19.631422674509,20.5302163400657,599.08447819736,538.453334137157,0.898793665556749
"452",85286.9714713243,85600.7016900371,17.3590038794177,18.0060559795988,484.860830565202,313.730218712764,0.647052100181096
"453",99659.1012189668,100055.809179175,16.8867449580037,17.6509462065145,519.114514640546,396.707960208354,0.764201248510744
"454",84772.5643104796,85014.879178763,18.6893824015792,19.1582762362987,516.779813128455,242.314868283414,0.468893834719474
"455",116384.73631481,116814.301196398,17.8840845583454,18.5698017737572,626.446109174137,429.564881588405,0.685717215411735
"456",126929.158201829,127293.428917436,19.66854020974,20.1102230908648,824.73360679067,364.270715607723,0.441682881124766
"457",83373.3925855724,83684.9623227078,16.8882517869273,17.6261763175822,422.224393135163,311.569737135331,0.737924530654936
"458",106891.51849535,107274.170002369,16.7781808237969,17.4812421654204,544.264752397173,382.651507018731,0.703061341623485
"459",104297.167029238,104698.647449359,18.1597975881344,19.1440059973167,407.922159956594,401.480420121094,0.984208409182315
"460",98284.7374913824,98618.3504118324,18.1624092428973,18.766891626861,551.898499113326,333.612920450003,0.604482383963685
"461",150837.28054332,151396.237504178,19.0033741740309,19.5507034493453,1021.24440637124,558.956960858079,0.547329275314421
"462",68195.8329709261,68441.8834553164,14.4522973039278,15.0636600536811,402.462342512043,246.050484390289,0.61136274975323
"463",122334.888126642,122803.452142192,18.9772762361416,19.760598343894,598.175400531464,468.564015549928,0.783322107752376
"464",100914.745458575,101248.079694616,18.326386549953,18.7996726334536,704.297564751721,333.334236040362,0.473286083500614
"465",94347.0845547632,94678.4606238317,18.0057744652813,18.5693614178572,587.976828693219,331.376069068472,0.563586952575932
"466",91954.3226530475,92316.22663357,17.7678758634244,18.3539068761628,617.550902010112,361.903980522533,0.586031012738456
"467",78797.0209417839,79083.6644028859,16.2654894726537,17.0169182002741,381.464602783718,286.643461101979,0.751428727620372
"468",98203.0422594729,98552.1799906933,17.0384865130605,17.6025914669809,618.92335600665,349.137731220399,0.564104953920413
"469",78537.0988178557,78857.0050660144,15.1314341001304,15.7721162492416,499.32130714497,319.90624815863,0.640682149111154
"470",126627.658294939,127078.523943267,19.0626408673001,19.7975921776638,613.463289295941,450.865648328094,0.734951310363726
"471",110508.252173631,110838.503368479,21.0472250059321,21.5679463353284,634.218681286235,330.25119484734,0.520721329396306
"472",97356.7837147323,97718.1787341872,16.9514751021412,17.5435277151941,610.410310650233,361.395019454896,0.592052613052889
"473",104412.108758896,104741.355711888,19.1634193645333,19.5493828540282,853.052068275196,329.246952992326,0.385963489494888
"474",95557.8009473246,95881.9328552965,17.2683135390302,17.9151830866278,501.077704423903,324.131907971911,0.646869547597554
"475",81158.7289669795,81447.0207591486,17.1814808569193,17.861135883053,424.173707372045,288.291792169155,0.679655026133652
"476",113500.834799059,113858.883996071,18.4629574490481,19.0434593663781,616.792445163849,358.049197012282,0.580501917330015
"477",77516.5278344555,77822.9585516184,15.9824883659025,16.7536325178163,397.371511412501,306.43071716289,0.771144151913779
"478",108969.489146604,109348.569749302,16.3411268261572,17.0017665086329,573.808405328314,379.080602697941,0.660639682475622
"479",93513.8282275201,93902.5370044111,17.1622320106776,17.7983483670692,611.065527533367,388.708776891028,0.636116356391586
"480",83450.2571850165,83715.5230389895,17.715423666204,18.1499761224728,610.434598047471,265.265853973004,0.434552456268829
"481",74663.159091144,74917.1779777592,17.9507086574102,18.416227711792,545.668075719417,254.018886615246,0.465519054381812
"482",91238.4911552067,91561.7846076442,17.9207099016303,18.5479214435503,515.445636487909,323.293452437501,0.627211541919969
"483",114877.571176225,115265.537425541,18.1767200771919,18.6775641107059,774.624879913554,387.966249316232,0.500844033514039
"484",101937.372878777,102286.10650314,19.1042304435916,19.6881134102914,597.266308921527,348.733624362896,0.583882966699726
"485",94820.7318520649,95184.5328413463,17.950084368771,18.5884879131651,569.860541151481,363.800989281444,0.638403544394098
"486",115320.566626861,115716.433624518,18.4627551876737,19.1719930208008,558.158320335781,395.866997656776,0.709237833127037
"487",77838.035731165,78096.0514539345,18.8930319101854,19.424418014706,485.552257717011,258.015722769414,0.531386104520578
"488",118415.146732328,118848.967823335,16.9718906074448,17.6671388006203,623.98017753184,433.821091006321,0.69524819317547
"489",129665.83604783,130102.997690173,18.7996728171912,19.3271737408046,828.740998875577,437.161642343184,0.527500923613431
"490",87997.9456815383,88320.6691604119,18.1194791908162,18.6897562826169,565.906440068608,322.72347887361,0.570277091800694
"491",104838.618254668,105199.158435714,18.7516771992092,19.4055266484192,551.411615443621,360.540181045784,0.653849449209957
"492",122037.000585472,122454.834656253,17.7715784815408,18.3507599551938,721.421678330588,417.834070780737,0.579181473653009
"493",101162.487027012,101590.754217139,16.7087885524602,17.5070808986134,536.479138489515,428.267190127037,0.79829234615319
"494",80005.3587997163,80237.2587037356,17.8958534668757,18.4194999701643,442.855824612582,231.899904019374,0.523646503288614
"495",86987.6059682587,87301.1248113438,17.0677049056153,17.6759150959517,515.477787229605,313.518843085112,0.608210190336415
"496",102946.595278192,103290.577298999,18.459801819517,19.0550645212322,577.865906625935,343.982020807278,0.595262701715235
"497",81396.1932065398,81720.4245661133,16.8368271691466,17.6800921481556,384.49522705718,324.231359573416,0.843264979008953
"498",102228.372652912,102596.193637798,17.3893450955169,17.9384436508502,669.863326561933,367.820984885955,0.549098555333359
"499",66552.531173319,66781.5354030177,16.9661890809773,17.5128385052059,418.923389559688,229.004229698665,0.546649424228523
